300 89700
55 113 3
55 114 5
55 115 9
55 116 1
55 117 10
55 118 10
55 119 2
55 120 5
55 121 8
55 122 2
55 123 3
55 124 10
55 125 2
55 126 5
55 127 9
55 128 7
55 129 2
55 130 7
55 131 4
55 132 1
55 133 1
55 134 10
55 135 6
55 136 10
55 137 8
55 138 3
55 139 8
55 140 1
55 141 2
55 142 8
55 143 2
55 144 2
55 145 9
55 146 6
55 147 4
55 148 10
55 149 1
55 150 10
55 151 3
55 152 6
55 153 4
55 154 10
55 155 9
55 156 9
55 157 5
55 158 1
55 159 5
55 160 8
55 161 7
55 162 4
55 163 8
55 164 3
55 165 6
55 166 2
55 167 9
55 168 10
55 169 10
55 170 1
55 171 7
55 172 2
55 173 1
55 174 5
55 175 7
55 176 2
55 177 6
55 178 2
55 179 10
55 180 7
55 181 3
55 182 8
55 183 9
55 184 2
55 185 2
55 186 6
55 187 3
55 188 4
55 189 5
55 190 7
55 191 1
55 192 2
55 193 1
55 194 4
55 195 6
55 196 2
55 197 1
55 198 8
55 199 1
55 200 10
55 201 9
55 202 3
55 203 3
55 204 7
55 205 2
55 206 7
55 207 2
55 208 3
55 209 6
55 210 5
55 211 5
55 212 8
55 213 6
55 214 9
55 215 10
55 216 8
55 217 4
55 218 10
55 219 5
55 220 10
55 221 8
55 222 6
55 223 6
55 224 8
55 225 6
55 226 1
55 227 4
55 228 6
55 229 2
55 230 10
55 231 8
55 232 5
55 233 5
55 234 9
55 235 1
55 236 10
55 237 3
55 238 9
55 239 7
55 240 6
55 241 3
55 242 6
55 243 4
55 244 3
55 245 4
55 246 6
55 247 9
55 248 2
55 249 1
55 250 5
55 251 2
55 252 9
55 253 2
55 254 1
55 255 1
55 256 9
55 257 9
55 258 6
55 259 8
55 260 9
55 261 10
55 262 3
55 263 1
55 264 10
55 265 1
55 266 10
55 267 10
55 268 3
55 269 8
55 270 4
55 271 10
55 272 3
55 273 4
55 274 5
55 275 9
55 276 8
55 277 1
55 278 2
55 279 4
55 280 2
55 281 9
55 282 9
55 283 9
55 284 3
55 285 10
55 286 4
55 287 6
55 288 10
55 289 6
55 290 7
55 291 4
55 292 4
55 293 10
55 294 3
55 295 10
55 296 4
55 297 3
55 298 10
55 299 9
55 300 1
56 1 5
56 2 5
56 3 8
56 4 10
56 5 10
56 6 1
56 7 6
56 8 1
56 9 5
56 10 10
56 11 2
56 12 5
56 13 8
56 14 2
56 15 7
56 16 5
56 17 5
56 18 6
56 19 10
56 20 2
56 21 9
56 22 4
56 23 3
56 24 4
56 25 6
56 26 3
56 27 7
56 28 2
56 29 1
56 30 7
56 31 4
56 32 10
56 33 4
56 34 3
56 35 7
56 36 6
56 37 5
56 38 4
56 39 7
56 40 7
56 41 3
56 42 5
56 43 1
56 44 1
56 45 9
56 46 10
56 47 1
56 48 2
56 49 8
56 50 4
56 51 5
56 52 3
56 53 7
56 54 2
56 55 9
56 57 5
56 58 1
56 59 5
56 60 10
56 61 5
56 62 6
56 63 7
56 64 6
56 65 5
56 66 3
56 67 1
56 68 3
56 69 6
56 70 9
56 71 7
56 72 2
56 73 6
56 74 6
56 75 4
56 76 1
56 77 6
56 78 9
56 79 1
56 80 9
56 81 9
56 82 10
56 83 1
56 84 3
56 85 7
56 86 4
56 87 1
56 88 5
56 89 8
56 90 8
56 91 9
56 92 7
56 93 4
56 94 4
56 95 6
56 96 10
56 97 7
56 98 3
56 99 6
56 100 2
56 101 6
56 102 8
56 103 7
56 104 10
56 105 3
56 106 8
56 107 6
56 108 3
56 109 1
56 110 3
56 111 7
56 112 10
56 113 10
56 114 5
56 115 2
56 116 10
56 117 9
56 118 4
56 119 6
56 120 8
56 121 9
56 122 4
56 123 6
56 124 10
56 125 2
56 126 9
56 127 8
56 128 3
56 129 4
56 130 3
56 131 5
56 132 6
56 133 2
56 134 10
56 135 6
56 136 9
56 137 9
56 138 2
56 139 9
56 140 1
56 141 1
56 142 10
56 143 2
56 144 4
56 145 1
56 146 6
56 147 4
56 148 8
56 149 10
56 150 4
56 151 3
56 152 8
56 153 2
56 154 2
56 155 9
56 156 2
56 157 2
56 158 2
56 159 5
56 160 4
56 161 7
56 162 7
56 163 8
56 164 2
56 165 5
56 166 2
56 167 4
56 168 6
56 169 8
56 170 10
56 171 10
56 172 5
56 173 2
56 174 5
56 175 8
56 176 3
56 177 3
56 178 6
56 179 7
56 180 2
56 181 4
56 182 8
56 183 2
56 184 8
56 185 3
56 186 10
56 187 7
56 188 3
56 189 10
56 190 5
56 191 1
56 192 3
56 193 2
56 194 8
56 195 4
56 196 4
56 197 9
56 198 10
56 199 1
56 200 4
56 201 7
56 202 7
56 203 1
56 204 5
56 205 8
56 206 7
56 207 7
56 208 5
56 209 5
56 210 1
56 211 7
56 212 10
56 213 3
56 214 8
56 215 9
56 216 2
56 217 4
56 218 10
56 219 1
56 220 9
56 221 9
56 222 4
56 223 2
56 224 5
56 225 6
56 226 10
56 227 9
56 228 9
56 229 8
56 230 10
56 231 2
56 232 6
56 233 8
56 234 10
56 235 1
56 236 7
56 237 6
56 238 8
56 239 3
56 240 8
56 241 3
56 242 7
56 243 8
56 244 2
56 245 10
56 246 7
56 247 10
56 248 8
56 249 3
56 250 7
56 251 4
56 252 10
56 253 6
56 254 1
56 255 6
56 256 9
56 257 3
56 258 10
56 259 2
56 260 2
56 261 1
56 262 1
56 263 6
56 264 5
56 265 5
56 266 4
56 267 4
56 268 5
56 269 10
56 270 6
56 271 4
56 272 7
56 273 9
56 274 9
56 275 4
56 276 2
56 277 3
56 278 7
56 279 7
56 280 9
56 281 1
56 282 6
56 283 7
56 284 8
56 285 6
56 286 3
56 287 4
56 288 10
56 289 2
56 290 7
56 291 7
56 292 2
56 293 5
56 294 9
56 295 10
56 296 3
56 297 8
56 298 2
56 299 5
56 300 3
57 1 7
57 2 4
57 3 7
57 4 10
57 5 4
57 6 7
57 7 6
57 8 10
57 9 6
57 10 8
57 11 2
57 12 10
57 13 7
57 14 10
57 15 10
57 16 6
57 17 8
57 18 8
57 19 10
57 20 9
57 21 2
57 22 10
57 23 9
57 24 6
57 25 2
57 26 2
57 27 1
57 28 3
57 29 3
57 30 4
57 31 3
57 32 2
57 33 8
57 34 5
57 35 10
57 36 4
57 37 1
57 38 9
57 39 1
57 40 9
57 41 6
57 42 6
57 43 7
57 44 7
57 45 4
57 46 5
57 47 1
57 48 6
57 49 5
57 50 4
57 51 7
57 52 4
57 53 1
57 54 9
57 55 9
57 56 6
57 58 6
57 59 7
57 60 3
57 61 6
57 62 8
57 63 6
57 64 5
57 65 10
57 66 3
57 67 9
57 68 2
57 69 4
57 70 7
57 71 9
57 72 10
57 73 9
57 74 2
57 75 8
57 76 10
57 77 3
57 78 8
57 79 10
57 80 1
57 81 10
57 82 10
57 83 6
57 84 5
57 85 10
57 86 2
57 87 7
57 88 10
57 89 7
57 90 3
57 91 4
57 92 10
57 93 8
57 94 8
57 95 9
57 96 2
57 97 9
57 98 4
57 99 9
57 100 3
57 101 1
57 102 6
57 103 9
57 104 3
57 105 2
57 106 6
57 107 5
57 108 6
57 109 9
57 110 7
57 111 10
57 112 3
57 113 4
57 114 8
57 115 4
57 116 1
57 117 10
57 118 7
57 119 1
57 120 5
57 121 7
57 122 2
57 123 9
57 124 10
57 125 8
57 126 2
57 127 8
57 128 5
57 129 2
57 130 1
57 131 4
57 132 8
57 133 10
57 134 4
57 135 1
57 136 10
57 137 6
57 138 4
57 139 8
57 140 7
57 141 6
57 142 6
57 143 7
57 144 4
57 145 4
57 146 6
57 147 8
57 148 1
57 149 9
57 150 2
57 151 1
57 152 9
57 153 4
57 154 2
57 155 9
57 156 2
57 157 8
57 158 3
57 159 8
57 160 5
57 161 6
57 162 3
57 163 7
57 164 1
57 165 3
57 166 4
57 167 7
57 168 10
57 169 7
57 170 1
57 171 3
57 172 10
57 173 5
57 174 4
57 175 8
57 176 8
57 177 5
57 178 8
57 179 5
57 180 10
57 181 6
57 182 10
57 183 8
57 184 1
57 185 5
57 186 3
57 187 10
57 188 4
57 189 9
57 190 9
57 191 8
57 192 1
57 193 7
57 194 8
57 195 6
57 196 5
57 197 3
57 198 3
57 199 1
57 200 9
57 201 9
57 202 3
57 203 8
57 204 5
57 205 3
57 206 1
57 207 10
57 208 10
57 209 1
57 210 3
57 211 5
57 212 7
57 213 8
57 214 4
57 215 7
57 216 2
57 217 2
57 218 3
57 219 2
57 220 5
57 221 5
57 222 2
57 223 2
57 224 8
57 225 10
57 226 8
57 227 7
57 228 3
57 229 5
57 230 10
57 231 1
57 232 4
57 233 1
57 234 9
57 235 9
57 236 9
57 237 4
57 238 3
57 239 2
57 240 6
57 241 10
57 242 7
57 243 6
57 244 6
57 245 1
57 246 1
57 247 4
57 248 9
57 249 10
57 250 3
57 251 6
57 252 1
57 253 4
57 254 9
57 255 3
57 256 5
57 257 5
57 258 9
57 259 8
57 260 7
57 261 10
57 262 1
57 263 1
57 264 2
57 265 3
57 266 5
57 267 5
57 268 4
57 269 7
57 270 9
57 271 6
57 272 10
57 273 4
57 274 2
57 275 7
57 276 9
57 277 4
57 278 9
57 279 6
57 280 9
57 281 4
57 282 10
57 283 8
57 284 9
57 285 7
57 286 2
57 287 8
57 288 9
57 289 6
57 290 5
57 291 2
57 292 5
57 293 7
57 294 10
57 295 3
57 296 1
57 297 3
57 298 9
57 299 5
57 300 1
58 1 7
58 2 4
58 3 9
58 4 5
58 5 5
58 6 7
58 7 2
58 8 6
58 9 8
58 10 10
58 11 8
58 12 7
58 13 2
58 14 8
58 15 4
58 16 9
58 17 4
58 18 6
58 19 9
58 20 3
58 21 2
58 22 8
58 23 7
58 24 9
58 25 10
58 26 3
58 27 6
58 28 5
58 29 9
58 30 2
58 31 8
58 32 1
58 33 3
58 34 4
58 35 4
58 36 7
58 37 10
58 38 10
58 39 7
58 40 1
58 41 7
58 42 4
58 43 6
58 44 10
58 45 8
58 46 5
58 47 1
58 48 3
58 49 10
58 50 10
58 51 10
58 52 4
58 53 5
58 54 7
58 55 5
58 56 7
58 57 2
58 59 7
58 60 10
58 61 7
58 62 3
58 63 9
58 64 6
58 65 2
58 66 6
58 67 4
58 68 3
58 69 4
58 70 7
58 71 4
58 72 10
58 73 2
58 74 9
58 75 5
58 76 9
58 77 3
58 78 9
58 79 9
58 80 9
58 81 5
58 82 3
58 83 2
58 84 8
58 85 6
58 86 6
58 87 4
58 88 7
58 89 3
58 90 6
58 91 7
58 92 9
58 93 10
58 94 10
58 95 2
58 96 5
58 97 2
58 98 4
58 99 1
58 100 8
58 101 7
58 102 6
58 103 6
58 104 2
58 105 9
58 106 9
58 107 3
58 108 6
58 109 2
58 110 5
58 111 7
58 112 4
58 113 3
58 114 9
58 115 9
58 116 3
58 117 2
58 118 6
58 119 1
58 120 3
58 121 1
58 122 7
58 123 6
58 124 10
58 125 1
58 126 6
58 127 3
58 128 5
58 129 9
58 130 8
58 131 5
58 132 4
58 133 7
58 134 9
58 135 6
58 136 9
58 137 2
58 138 9
58 139 9
58 140 4
58 141 6
58 142 2
58 143 8
58 144 8
58 145 3
58 146 6
58 147 5
58 148 9
58 149 8
58 150 8
58 151 1
58 152 5
58 153 6
58 154 4
58 155 9
58 156 8
58 157 3
58 158 1
58 159 9
58 160 4
58 161 7
58 162 6
58 163 8
58 164 5
58 165 3
58 166 10
58 167 6
58 168 9
58 169 7
58 170 10
58 171 1
58 172 9
58 173 8
58 174 6
58 175 10
58 176 6
58 177 3
58 178 3
58 179 6
58 180 10
58 181 1
58 182 3
58 183 4
58 184 6
58 185 3
58 186 5
58 187 10
58 188 9
58 189 3
58 190 5
58 191 2
58 192 9
58 193 8
58 194 8
58 195 5
58 196 1
58 197 8
58 198 9
58 199 4
58 200 3
58 201 9
58 202 1
58 203 4
58 204 8
58 205 9
58 206 1
58 207 7
58 208 4
58 209 1
58 210 8
58 211 7
58 212 2
58 213 5
58 214 7
58 215 2
58 216 2
58 217 4
58 218 5
58 219 5
58 220 4
58 221 4
58 222 2
58 223 9
58 224 10
58 225 2
58 226 10
58 227 5
58 228 6
58 229 2
58 230 5
58 231 9
58 232 7
58 233 4
58 234 7
58 235 5
58 236 4
58 237 7
58 238 7
58 239 2
58 240 6
58 241 9
58 242 6
58 243 1
58 244 9
58 245 1
58 246 7
58 247 9
58 248 5
58 249 4
58 250 7
58 251 6
58 252 2
58 253 10
58 254 10
58 255 10
58 256 1
58 257 9
58 258 8
58 259 4
58 260 6
58 261 4
58 262 2
58 263 4
58 264 5
58 265 5
58 266 3
58 267 8
58 268 7
58 269 9
58 270 3
58 271 7
58 272 7
58 273 1
58 274 4
58 275 9
58 276 3
58 277 10
58 278 7
58 279 9
58 280 10
58 281 5
58 282 2
58 283 10
58 284 2
58 285 3
58 286 8
58 287 3
58 288 9
58 289 3
58 290 1
58 291 4
58 292 5
58 293 4
58 294 6
58 295 1
58 296 6
58 297 6
58 298 7
58 299 2
58 300 8
59 1 3
59 2 5
59 3 10
59 4 3
59 5 9
59 6 1
59 7 9
59 8 2
59 9 5
59 10 3
59 11 2
59 12 1
59 13 4
59 14 9
59 15 2
59 16 1
59 17 10
59 18 8
59 19 5
59 20 1
59 21 3
59 22 5
59 23 10
59 24 2
59 25 3
59 26 1
59 27 4
59 28 2
59 29 2
59 30 2
59 31 9
59 32 10
59 33 10
59 34 7
59 35 7
59 36 4
59 37 8
59 38 5
59 39 7
59 40 6
59 41 5
59 42 7
59 43 4
59 44 8
59 45 1
59 46 6
59 47 7
59 48 9
59 49 7
59 50 2
59 51 6
59 52 7
59 53 6
59 54 3
59 55 7
59 56 2
59 57 6
59 58 1
59 60 3
59 61 1
59 62 3
59 63 5
59 64 5
59 65 7
59 66 9
59 67 3
59 68 4
59 69 1
59 70 2
59 71 1
59 72 5
59 73 9
59 74 5
59 75 2
59 76 8
59 77 3
59 78 1
59 79 2
59 80 7
59 81 2
59 82 3
59 83 3
59 84 3
59 85 8
59 86 6
59 87 4
59 88 8
59 89 3
59 90 1
59 91 5
59 92 5
59 93 4
59 94 9
59 95 10
59 96 8
59 97 2
59 98 9
59 99 3
59 100 1
59 101 8
59 102 4
59 103 4
59 104 1
59 105 1
59 106 2
59 107 4
59 108 5
59 109 5
59 110 2
59 111 6
59 112 10
59 113 5
59 114 6
59 115 4
59 116 9
59 117 5
59 118 2
59 119 2
59 120 9
59 121 8
59 122 3
59 123 1
59 124 7
59 125 7
59 126 2
59 127 10
59 128 8
59 129 6
59 130 1
59 131 8
59 132 8
59 133 9
59 134 2
59 135 7
59 136 7
59 137 7
59 138 1
59 139 6
59 140 10
59 141 2
59 142 4
59 143 5
59 144 4
59 145 9
59 146 9
59 147 1
59 148 4
59 149 9
59 150 10
59 151 2
59 152 4
59 153 1
59 154 4
59 155 3
59 156 3
59 157 10
59 158 5
59 159 1
59 160 1
59 161 5
59 162 3
59 163 2
59 164 9
59 165 7
59 166 9
59 167 9
59 168 6
59 169 1
59 170 3
59 171 1
59 172 10
59 173 2
59 174 9
59 175 6
59 176 1
59 177 5
59 178 2
59 179 7
59 180 6
59 181 6
59 182 4
59 183 3
59 184 7
59 185 1
59 186 6
59 187 7
59 188 1
59 189 8
59 190 6
59 191 9
59 192 2
59 193 10
59 194 3
59 195 3
59 196 8
59 197 2
59 198 9
59 199 7
59 200 6
59 201 7
59 202 3
59 203 6
59 204 8
59 205 8
59 206 1
59 207 2
59 208 1
59 209 10
59 210 6
59 211 4
59 212 9
59 213 8
59 214 5
59 215 2
59 216 8
59 217 1
59 218 4
59 219 3
59 220 8
59 221 1
59 222 2
59 223 3
59 224 10
59 225 2
59 226 8
59 227 5
59 228 7
59 229 8
59 230 7
59 231 6
59 232 4
59 233 4
59 234 10
59 235 2
59 236 4
59 237 8
59 238 6
59 239 3
59 240 1
59 241 10
59 242 2
59 243 8
59 244 10
59 245 7
59 246 5
59 247 4
59 248 1
59 249 5
59 250 1
59 251 7
59 252 9
59 253 7
59 254 5
59 255 8
59 256 5
59 257 3
59 258 10
59 259 6
59 260 4
59 261 5
59 262 4
59 263 4
59 264 3
59 265 5
59 266 8
59 267 5
59 268 5
59 269 8
59 270 10
59 271 8
59 272 7
59 273 10
59 274 7
59 275 10
59 276 10
59 277 3
59 278 7
59 279 8
59 280 1
59 281 4
59 282 2
59 283 10
59 284 8
59 285 5
59 286 7
59 287 4
59 288 7
59 289 10
59 290 5
59 291 2
59 292 4
59 293 2
59 294 10
59 295 8
59 296 5
59 297 6
59 298 10
59 299 8
59 300 5
60 1 1
60 2 3
60 3 4
60 4 10
60 5 10
60 6 4
60 7 2
60 8 3
60 9 5
60 10 5
60 11 5
60 12 6
60 13 3
60 14 10
60 15 2
60 16 5
60 17 5
60 18 7
60 19 1
60 20 6
60 21 8
60 22 4
60 23 4
60 24 3
60 25 1
60 26 9
60 27 1
60 28 5
60 29 8
60 30 10
60 31 1
60 32 8
60 33 7
60 34 9
60 35 2
60 36 9
60 37 3
60 38 10
60 39 5
60 40 3
60 41 2
60 42 3
60 43 9
60 44 7
60 45 1
60 46 2
60 47 7
60 48 2
60 49 1
60 50 1
60 51 5
60 52 4
60 53 8
60 54 7
60 55 2
60 56 9
60 57 10
60 58 9
60 59 7
60 61 7
60 62 2
60 63 5
60 64 4
60 65 1
60 66 4
60 67 6
60 68 7
60 69 8
60 70 8
60 71 6
60 72 10
60 73 8
60 74 10
60 75 7
60 76 5
60 77 7
60 78 3
60 79 7
60 80 9
60 81 6
60 82 7
60 83 2
60 84 5
60 85 5
60 86 2
60 87 7
60 88 4
60 89 3
60 90 10
60 91 6
60 92 1
60 93 7
60 94 7
60 95 3
60 96 4
60 97 6
60 98 9
60 99 2
60 100 9
60 101 8
60 102 9
60 103 5
60 104 4
60 105 5
60 106 5
60 107 9
60 108 6
60 109 4
60 110 3
60 111 2
60 112 6
60 113 6
60 114 4
60 115 4
60 116 4
60 117 2
60 118 5
60 119 6
60 120 5
60 121 6
60 122 5
60 123 4
60 124 7
60 125 7
60 126 10
60 127 1
60 128 3
60 129 10
60 130 8
60 131 8
60 132 3
60 133 10
60 134 10
60 135 8
60 136 2
60 137 7
60 138 3
60 139 1
60 140 4
60 141 6
60 142 1
60 143 10
60 144 3
60 145 6
60 146 4
60 147 3
60 148 8
60 149 2
60 150 2
60 151 10
60 152 2
60 153 8
60 154 4
60 155 9
60 156 7
60 157 9
60 158 1
60 159 9
60 160 2
60 161 4
60 162 3
60 163 8
60 164 2
60 165 6
60 166 1
60 167 4
60 168 10
60 169 4
60 170 8
60 171 1
60 172 6
60 173 4
60 174 8
60 175 4
60 176 8
60 177 10
60 178 7
60 179 4
60 180 5
60 181 9
60 182 1
60 183 6
60 184 7
60 185 7
60 186 5
60 187 4
60 188 10
60 189 3
60 190 2
60 191 9
60 192 8
60 193 3
60 194 8
60 195 5
60 196 9
60 197 8
60 198 2
60 199 8
60 200 5
60 201 2
60 202 5
60 203 10
60 204 10
60 205 5
60 206 5
60 207 7
60 208 5
60 209 5
60 210 10
60 211 3
60 212 4
60 213 9
60 214 1
60 215 10
60 216 9
60 217 7
60 218 10
60 219 2
60 220 1
60 221 4
60 222 4
60 223 2
60 224 3
60 225 2
60 226 10
60 227 5
60 228 5
60 229 1
60 230 3
60 231 10
60 232 9
60 233 2
60 234 8
60 235 4
60 236 5
60 237 8
60 238 1
60 239 9
60 240 8
60 241 3
60 242 7
60 243 5
60 244 1
60 245 6
60 246 4
60 247 2
60 248 10
60 249 3
60 250 9
60 251 9
60 252 4
60 253 3
60 254 8
60 255 9
60 256 5
60 257 2
60 258 4
60 259 1
60 260 3
60 261 9
60 262 2
60 263 3
60 264 8
60 265 5
60 266 1
60 267 6
60 268 5
60 269 1
60 270 7
60 271 1
60 272 4
60 273 8
60 274 4
60 275 2
60 276 1
60 277 8
60 278 9
60 279 1
60 280 10
60 281 4
60 282 4
60 283 10
60 284 9
60 285 3
60 286 3
60 287 7
60 288 9
60 289 1
60 290 5
60 291 5
60 292 9
60 293 9
60 294 9
60 295 7
60 296 6
60 297 9
60 298 5
60 299 8
60 300 2
61 1 8
61 2 3
61 3 5
61 4 9
61 5 8
61 6 8
61 7 7
61 8 3
61 9 5
61 10 1
61 11 4
61 12 3
61 13 4
61 14 6
61 15 2
61 16 4
61 17 6
61 18 6
61 19 7
61 20 9
61 21 3
61 22 7
61 23 8
61 24 8
61 25 8
61 26 8
61 27 7
61 28 3
61 29 4
61 30 6
61 31 10
61 32 5
61 33 4
61 34 2
61 35 8
61 36 8
61 37 3
61 38 5
61 39 8
61 40 5
61 41 10
61 42 9
61 43 10
61 44 2
61 45 8
61 46 6
61 47 5
61 48 6
61 49 4
61 50 5
61 51 4
61 52 7
61 53 2
61 54 5
61 55 5
61 56 9
61 57 8
61 58 5
61 59 7
61 60 10
61 62 10
61 63 9
61 64 7
61 65 4
61 66 8
61 67 6
61 68 4
61 69 10
61 70 9
61 71 1
61 72 7
61 73 10
61 74 10
61 75 2
61 76 2
61 77 1
61 78 10
61 79 6
61 80 4
61 81 2
61 82 2
61 83 3
61 84 1
61 85 3
61 86 6
61 87 6
61 88 6
61 89 1
61 90 10
61 91 10
61 92 4
61 93 7
61 94 10
61 95 4
61 96 5
61 97 5
61 98 4
61 99 2
61 100 8
61 101 7
61 102 4
61 103 1
61 104 6
61 105 9
61 106 5
61 107 8
61 108 10
61 109 2
61 110 4
61 111 9
61 112 3
61 113 6
61 114 10
61 115 1
61 116 4
61 117 9
61 118 3
61 119 8
61 120 1
61 121 9
61 122 10
61 123 5
61 124 4
61 125 4
61 126 1
61 127 3
61 128 1
61 129 7
61 130 2
61 131 1
61 132 5
61 133 3
61 134 9
61 135 9
61 136 9
61 137 5
61 138 9
61 139 4
61 140 9
61 141 3
61 142 1
61 143 8
61 144 4
61 145 4
61 146 7
61 147 7
61 148 5
61 149 7
61 150 3
61 151 5
61 152 4
61 153 3
61 154 9
61 155 8
61 156 7
61 157 2
61 158 3
61 159 6
61 160 10
61 161 3
61 162 10
61 163 9
61 164 8
61 165 3
61 166 3
61 167 5
61 168 6
61 169 5
61 170 3
61 171 7
61 172 5
61 173 10
61 174 5
61 175 6
61 176 7
61 177 2
61 178 8
61 179 6
61 180 9
61 181 4
61 182 7
61 183 6
61 184 9
61 185 2
61 186 6
61 187 5
61 188 2
61 189 10
61 190 4
61 191 9
61 192 4
61 193 1
61 194 8
61 195 4
61 196 1
61 197 9
61 198 7
61 199 5
61 200 1
61 201 4
61 202 8
61 203 9
61 204 9
61 205 8
61 206 8
61 207 5
61 208 6
61 209 1
61 210 5
61 211 3
61 212 10
61 213 8
61 214 5
61 215 8
61 216 10
61 217 1
61 218 3
61 219 10
61 220 10
61 221 6
61 222 3
61 223 1
61 224 5
61 225 5
61 226 10
61 227 6
61 228 2
61 229 3
61 230 6
61 231 4
61 232 4
61 233 8
61 234 3
61 235 6
61 236 1
61 237 7
61 238 7
61 239 1
61 240 7
61 241 10
61 242 5
61 243 4
61 244 5
61 245 9
61 246 1
61 247 5
61 248 3
61 249 1
61 250 4
61 251 6
61 252 4
61 253 3
61 254 1
61 255 9
61 256 9
61 257 2
61 258 5
61 259 7
61 260 9
61 261 1
61 262 7
61 263 10
61 264 1
61 265 10
61 266 10
61 267 1
61 268 4
61 269 9
61 270 9
61 271 2
61 272 2
61 273 5
61 274 6
61 275 1
61 276 2
61 277 3
61 278 6
61 279 7
61 280 1
61 281 1
61 282 6
61 283 5
61 284 1
61 285 5
61 286 4
61 287 3
61 288 10
61 289 6
61 290 4
61 291 8
61 292 6
61 293 3
61 294 10
61 295 5
61 296 1
61 297 3
61 298 5
61 299 8
61 300 6
62 1 2
62 2 6
62 3 5
62 4 9
62 5 6
62 6 4
62 7 3
62 8 8
62 9 10
62 10 2
62 11 2
62 12 1
62 13 9
62 14 10
62 15 9
62 16 4
62 17 2
62 18 8
62 19 7
62 20 6
62 21 9
62 22 7
62 23 6
62 24 8
62 25 1
62 26 9
62 27 8
62 28 9
62 29 6
62 30 7
62 31 7
62 32 4
62 33 4
62 34 4
62 35 4
62 36 6
62 37 6
62 38 4
62 39 8
62 40 9
62 41 7
62 42 5
62 43 10
62 44 7
62 45 6
62 46 8
62 47 9
62 48 4
62 49 2
62 50 3
62 51 7
62 52 9
62 53 7
62 54 2
62 55 6
62 56 2
62 57 8
62 58 5
62 59 9
62 60 1
62 61 2
62 63 3
62 64 4
62 65 4
62 66 3
62 67 2
62 68 9
62 69 7
62 70 7
62 71 5
62 72 2
62 73 2
62 74 8
62 75 2
62 76 1
62 77 4
62 78 9
62 79 3
62 80 6
62 81 1
62 82 10
62 83 4
62 84 1
62 85 2
62 86 7
62 87 4
62 88 4
62 89 3
62 90 4
62 91 3
62 92 8
62 93 10
62 94 1
62 95 3
62 96 4
62 97 7
62 98 8
62 99 9
62 100 1
62 101 2
62 102 8
62 103 4
62 104 1
62 105 2
62 106 9
62 107 2
62 108 3
62 109 7
62 110 9
62 111 6
62 112 3
62 113 1
62 114 8
62 115 2
62 116 10
62 117 10
62 118 5
62 119 8
62 120 9
62 121 2
62 122 5
62 123 1
62 124 10
62 125 8
62 126 6
62 127 5
62 128 6
62 129 2
62 130 9
62 131 5
62 132 10
62 133 5
62 134 2
62 135 7
62 136 7
62 137 2
62 138 10
62 139 10
62 140 9
62 141 10
62 142 1
62 143 5
62 144 4
62 145 1
62 146 2
62 147 1
62 148 4
62 149 7
62 150 6
62 151 5
62 152 2
62 153 2
62 154 3
62 155 3
62 156 5
62 157 10
62 158 10
62 159 10
62 160 3
62 161 6
62 162 8
62 163 4
62 164 7
62 165 8
62 166 5
62 167 6
62 168 7
62 169 6
62 170 5
62 171 1
62 172 9
62 173 2
62 174 5
62 175 10
62 176 6
62 177 7
62 178 2
62 179 5
62 180 6
62 181 10
62 182 5
62 183 1
62 184 8
62 185 3
62 186 10
62 187 10
62 188 9
62 189 6
62 190 6
62 191 5
62 192 7
62 193 2
62 194 9
62 195 8
62 196 10
62 197 3
62 198 10
62 199 1
62 200 5
62 201 8
62 202 8
62 203 9
62 204 8
62 205 7
62 206 10
62 207 2
62 208 6
62 209 8
62 210 6
62 211 3
62 212 2
62 213 6
62 214 1
62 215 4
62 216 3
62 217 8
62 218 5
62 219 6
62 220 9
62 221 7
62 222 9
62 223 8
62 224 7
62 225 1
62 226 2
62 227 2
62 228 2
62 229 1
62 230 10
62 231 4
62 232 5
62 233 6
62 234 10
62 235 8
62 236 2
62 237 3
62 238 5
62 239 8
62 240 10
62 241 10
62 242 9
62 243 5
62 244 10
62 245 9
62 246 4
62 247 7
62 248 7
62 249 3
62 250 4
62 251 9
62 252 1
62 253 9
62 254 2
62 255 6
62 256 6
62 257 4
62 258 4
62 259 9
62 260 2
62 261 4
62 262 8
62 263 3
62 264 10
62 265 6
62 266 7
62 267 10
62 268 3
62 269 8
62 270 5
62 271 8
62 272 7
62 273 2
62 274 3
62 275 5
62 276 10
62 277 4
62 278 1
62 279 9
62 280 8
62 281 7
62 282 1
62 283 2
62 284 7
62 285 8
62 286 9
62 287 10
62 288 3
62 289 2
62 290 5
62 291 1
62 292 3
62 293 9
62 294 7
62 295 3
62 296 1
62 297 7
62 298 7
62 299 3
62 300 1
63 1 8
63 2 5
63 3 6
63 4 8
63 5 4
63 6 5
63 7 4
63 8 6
63 9 5
63 10 4
63 11 6
63 12 1
63 13 8
63 14 6
63 15 8
63 16 8
63 17 8
63 18 3
63 19 8
63 20 6
63 21 6
63 22 9
63 23 4
63 24 7
63 25 1
63 26 4
63 27 2
63 28 2
63 29 6
63 30 8
63 31 6
63 32 10
63 33 7
63 34 6
63 35 5
63 36 6
63 37 9
63 38 4
63 39 7
63 40 10
63 41 6
63 42 3
63 43 5
63 44 8
63 45 3
63 46 3
63 47 9
63 48 8
63 49 5
63 50 5
63 51 9
