200 39800
57 3 1
57 4 4
57 5 1
57 6 5
57 7 5
57 8 9
57 9 7
57 10 8
57 11 1
57 12 2
57 13 8
57 14 3
57 15 7
57 16 3
57 17 10
57 18 6
57 19 7
57 20 8
57 21 6
57 22 8
57 23 10
57 24 7
57 25 2
57 26 4
57 27 3
57 28 8
57 29 2
57 30 3
57 31 3
57 32 1
57 33 9
57 34 10
57 35 10
57 36 5
57 37 10
57 38 8
57 39 5
57 40 2
57 41 8
57 42 6
57 43 6
57 44 1
57 45 5
57 46 10
57 47 2
57 48 3
57 49 7
57 50 2
57 51 2
57 52 8
57 53 9
57 54 3
57 55 2
57 56 6
57 58 6
57 59 3
57 60 10
57 61 7
57 62 10
57 63 6
57 64 1
57 65 7
57 66 9
57 67 1
57 68 7
57 69 2
57 70 4
57 71 8
57 72 9
57 73 7
57 74 9
57 75 10
57 76 9
57 77 8
57 78 3
57 79 2
57 80 10
57 81 8
57 82 7
57 83 3
57 84 3
57 85 5
57 86 3
57 87 2
57 88 1
57 89 10
57 90 7
57 91 4
57 92 4
57 93 3
57 94 7
57 95 8
57 96 3
57 97 10
57 98 4
57 99 1
57 100 2
57 101 6
57 102 7
57 103 9
57 104 9
57 105 4
57 106 3
57 107 5
57 108 7
57 109 4
57 110 9
57 111 8
57 112 2
57 113 8
57 114 2
57 115 9
57 116 3
57 117 5
57 118 6
57 119 5
57 120 2
57 121 1
57 122 2
57 123 4
57 124 7
57 125 10
57 126 7
57 127 4
57 128 2
57 129 6
57 130 10
57 131 4
57 132 9
57 133 8
57 134 7
57 135 4
57 136 9
57 137 3
57 138 6
57 139 1
57 140 6
57 141 10
57 142 2
57 143 3
57 144 1
57 145 3
57 146 3
57 147 10
57 148 2
57 149 1
57 150 7
57 151 9
57 152 4
57 153 5
57 154 5
57 155 4
57 156 1
57 157 9
57 158 4
57 159 8
57 160 4
57 161 5
57 162 2
57 163 10
57 164 8
57 165 3
57 166 3
57 167 1
57 168 2
57 169 4
57 170 6
57 171 8
57 172 2
57 173 5
57 174 4
57 175 5
57 176 6
57 177 5
57 178 5
57 179 8
57 180 1
57 181 10
57 182 1
57 183 9
57 184 5
57 185 9
57 186 1
57 187 9
57 188 8
57 189 10
57 190 10
57 191 10
57 192 7
57 193 3
57 194 5
57 195 8
57 196 2
57 197 10
57 198 6
57 199 3
57 200 8
58 1 6
58 2 2
58 3 9
58 4 3
58 5 2
58 6 5
58 7 7
58 8 5
58 9 7
58 10 2
58 11 8
58 12 1
58 13 5
58 14 8
58 15 4
58 16 8
58 17 7
58 18 2
58 19 2
58 20 8
58 21 2
58 22 9
58 23 8
58 24 6
58 25 3
58 26 1
58 27 10
58 28 5
58 29 6
58 30 4
58 31 7
58 32 9
58 33 7
58 34 4
58 35 2
58 36 8
58 37 5
58 38 1
58 39 4
58 40 9
58 41 7
58 42 8
58 43 8
58 44 2
58 45 7
58 46 2
58 47 9
58 48 3
58 49 5
58 50 6
58 51 2
58 52 1
58 53 4
58 54 7
58 55 9
58 56 2
58 57 9
58 59 10
58 60 4
58 61 10
58 62 9
58 63 4
58 64 4
58 65 8
58 66 5
58 67 3
58 68 1
58 69 1
58 70 3
58 71 6
58 72 3
58 73 10
58 74 7
58 75 9
58 76 4
58 77 8
58 78 1
58 79 8
58 80 4
58 81 7
58 82 7
58 83 10
58 84 2
58 85 8
58 86 8
58 87 2
58 88 10
58 89 10
58 90 1
58 91 7
58 92 7
58 93 7
58 94 10
58 95 1
58 96 10
58 97 10
58 98 1
58 99 1
58 100 10
58 101 7
58 102 1
58 103 6
58 104 8
58 105 1
58 106 1
58 107 10
58 108 3
58 109 3
58 110 8
58 111 1
58 112 5
58 113 2
58 114 5
58 115 2
58 116 5
58 117 5
58 118 9
58 119 6
58 120 10
58 121 7
58 122 5
58 123 4
58 124 9
58 125 4
58 126 2
58 127 1
58 128 8
58 129 9
58 130 2
58 131 6
58 132 4
58 133 10
58 134 10
58 135 2
58 136 10
58 137 8
58 138 9
58 139 2
58 140 1
58 141 5
58 142 8
58 143 9
58 144 3
58 145 1
58 146 2
58 147 5
58 148 7
58 149 9
58 150 9
58 151 9
58 152 7
58 153 7
58 154 3
58 155 7
58 156 4
58 157 8
58 158 3
58 159 9
58 160 7
58 161 9
58 162 4
58 163 5
58 164 9
58 165 4
58 166 5
58 167 7
58 168 8
58 169 8
58 170 6
58 171 3
58 172 4
58 173 9
58 174 4
58 175 7
58 176 7
58 177 9
58 178 6
58 179 1
58 180 2
58 181 4
58 182 2
58 183 6
58 184 4
58 185 4
58 186 10
58 187 1
58 188 9
58 189 7
58 190 4
58 191 1
58 192 3
58 193 1
58 194 2
58 195 5
58 196 3
58 197 3
58 198 9
58 199 9
58 200 6
59 1 2
59 2 2
59 3 9
59 4 1
59 5 4
59 6 5
59 7 8
59 8 6
59 9 9
59 10 8
59 11 10
59 12 8
59 13 2
59 14 8
59 15 5
59 16 6
59 17 9
59 18 4
59 19 1
59 20 8
59 21 10
59 22 5
59 23 5
59 24 3
59 25 9
59 26 2
59 27 6
59 28 7
59 29 2
59 30 6
59 31 2
59 32 1
59 33 7
59 34 8
59 35 6
59 36 4
59 37 8
59 38 4
59 39 6
59 40 5
59 41 9
59 42 5
59 43 2
59 44 6
59 45 4
59 46 5
59 47 5
59 48 7
59 49 5
59 50 1
59 51 5
59 52 7
59 53 9
59 54 5
59 55 9
59 56 4
59 57 7
59 58 6
59 60 4
59 61 7
59 62 3
59 63 5
59 64 2
59 65 4
59 66 7
59 67 10
59 68 3
59 69 1
59 70 10
59 71 6
59 72 10
59 73 10
59 74 5
59 75 2
59 76 7
59 77 9
59 78 6
59 79 6
59 80 5
59 81 2
59 82 3
59 83 9
59 84 9
59 85 9
59 86 4
59 87 8
59 88 1
59 89 1
59 90 10
59 91 7
59 92 8
59 93 5
59 94 5
59 95 1
59 96 9
59 97 1
59 98 6
59 99 6
59 100 3
59 101 3
59 102 7
59 103 5
59 104 2
59 105 1
59 106 4
59 107 1
59 108 4
59 109 8
59 110 3
59 111 9
59 112 7
59 113 8
59 114 1
59 115 2
59 116 6
59 117 7
59 118 5
59 119 6
59 120 5
59 121 2
59 122 2
59 123 1
59 124 4
59 125 2
59 126 3
59 127 4
59 128 9
59 129 9
59 130 4
59 131 2
59 132 2
59 133 2
59 134 9
59 135 2
59 136 2
59 137 5
59 138 5
59 139 7
59 140 6
59 141 3
59 142 6
59 143 7
59 144 7
59 145 9
59 146 8
59 147 6
59 148 6
59 149 10
59 150 3
59 151 4
59 152 2
59 153 7
59 154 6
59 155 3
59 156 7
59 157 4
59 158 3
59 159 8
59 160 1
59 161 5
59 162 7
59 163 5
59 164 2
59 165 2
59 166 3
59 167 6
59 168 2
59 169 2
59 170 2
59 171 4
59 172 2
59 173 4
59 174 1
59 175 1
59 176 6
59 177 10
59 178 9
59 179 10
59 180 6
59 181 3
59 182 6
59 183 6
59 184 5
59 185 9
59 186 6
59 187 10
59 188 1
59 189 7
59 190 9
59 191 10
59 192 1
59 193 3
59 194 6
59 195 6
59 196 2
59 197 2
59 198 9
59 199 2
59 200 10
60 1 2
60 2 1
60 3 1
60 4 9
60 5 1
60 6 4
60 7 2
60 8 5
60 9 6
60 10 3
60 11 10
60 12 4
60 13 7
60 14 5
60 15 4
60 16 10
60 17 6
60 18 8
60 19 5
60 20 10
60 21 6
60 22 1
60 23 4
60 24 8
60 25 8
60 26 4
60 27 3
60 28 9
60 29 2
60 30 9
60 31 3
60 32 2
60 33 3
60 34 7
60 35 5
60 36 3
60 37 7
60 38 5
60 39 5
60 40 1
60 41 7
60 42 2
60 43 2
60 44 4
60 45 7
60 46 9
60 47 9
60 48 9
60 49 6
60 50 3
60 51 3
60 52 3
60 53 5
60 54 7
60 55 1
60 56 5
60 57 9
60 58 6
60 59 8
60 61 5
60 62 10
60 63 4
60 64 3
60 65 5
60 66 10
60 67 9
60 68 2
60 69 6
60 70 10
60 71 2
60 72 6
60 73 10
60 74 4
60 75 3
60 76 8
60 77 5
60 78 8
60 79 10
60 80 10
60 81 8
60 82 5
60 83 7
60 84 6
60 85 6
60 86 4
60 87 5
60 88 10
60 89 2
60 90 5
60 91 9
60 92 1
60 93 4
60 94 1
60 95 6
60 96 3
60 97 4
60 98 2
60 99 10
60 100 1
60 101 7
60 102 6
60 103 3
60 104 10
60 105 10
60 106 2
60 107 4
60 108 6
60 109 6
60 110 10
60 111 8
60 112 9
60 113 3
60 114 8
60 115 2
60 116 5
60 117 4
60 118 1
60 119 3
60 120 1
60 121 10
60 122 2
60 123 10
60 124 4
60 125 6
60 126 7
60 127 2
60 128 8
60 129 9
60 130 6
60 131 8
60 132 5
60 133 2
60 134 8
60 135 2
60 136 2
60 137 8
60 138 9
60 139 4
60 140 3
60 141 9
60 142 5
60 143 3
60 144 8
60 145 10
60 146 4
60 147 1
60 148 10
60 149 2
60 150 1
60 151 7
60 152 9
60 153 8
60 154 6
60 155 3
60 156 8
60 157 4
60 158 2
60 159 2
60 160 5
60 161 10
60 162 4
60 163 4
60 164 4
60 165 9
60 166 2
60 167 7
60 168 3
60 169 3
60 170 2
60 171 4
60 172 7
60 173 8
60 174 1
60 175 10
60 176 10
60 177 2
60 178 8
60 179 3
60 180 7
60 181 1
60 182 6
60 183 1
60 184 3
60 185 10
60 186 10
60 187 9
60 188 5
60 189 7
60 190 2
60 191 8
60 192 9
60 193 3
60 194 7
60 195 4
60 196 6
60 197 6
60 198 4
60 199 2
60 200 2
61 1 7
61 2 8
61 3 5
61 4 8
61 5 6
61 6 2
61 7 8
61 8 1
61 9 8
61 10 8
61 11 5
61 12 6
61 13 2
61 14 6
61 15 8
61 16 6
61 17 10
61 18 6
61 19 10
61 20 9
61 21 9
61 22 4
61 23 8
61 24 8
61 25 6
61 26 8
61 27 3
61 28 10
61 29 6
61 30 5
61 31 8
61 32 3
61 33 8
61 34 8
61 35 10
61 36 2
61 37 7
61 38 5
61 39 10
61 40 1
61 41 4
61 42 3
61 43 2
61 44 7
61 45 4
61 46 8
61 47 3
61 48 7
61 49 1
61 50 4
61 51 6
61 52 10
61 53 8
61 54 8
61 55 4
61 56 1
61 57 1
61 58 5
61 59 5
61 60 5
61 62 6
61 63 1
61 64 2
61 65 9
61 66 8
61 67 3
61 68 1
61 69 7
61 70 1
61 71 5
61 72 1
61 73 10
61 74 10
61 75 6
61 76 6
61 77 5
61 78 7
61 79 10
61 80 2
61 81 3
61 82 10
61 83 2
61 84 10
61 85 9
61 86 1
61 87 4
61 88 6
61 89 3
61 90 9
61 91 1
61 92 5
61 93 1
61 94 6
61 95 4
61 96 4
61 97 9
61 98 3
61 99 9
61 100 9
61 101 10
61 102 9
61 103 3
61 104 7
61 105 5
61 106 2
61 107 3
61 108 2
61 109 8
61 110 9
61 111 8
61 112 4
61 113 1
61 114 7
61 115 4
61 116 6
61 117 2
61 118 10
61 119 1
61 120 7
61 121 1
61 122 2
61 123 5
61 124 2
61 125 5
61 126 1
61 127 5
61 128 5
61 129 8
61 130 1
61 131 8
61 132 6
61 133 7
61 134 2
61 135 9
61 136 4
61 137 6
61 138 6
61 139 9
61 140 8
61 141 10
61 142 10
61 143 7
61 144 6
61 145 1
61 146 6
61 147 10
61 148 2
61 149 4
61 150 1
61 151 1
61 152 7
61 153 8
61 154 7
61 155 7
61 156 7
61 157 7
61 158 5
61 159 8
61 160 7
61 161 5
61 162 9
61 163 1
61 164 9
61 165 8
61 166 6
61 167 9
61 168 4
61 169 4
61 170 4
61 171 5
61 172 3
61 173 9
61 174 8
61 175 9
61 176 10
61 177 6
61 178 8
61 179 10
61 180 7
61 181 10
61 182 1
61 183 6
61 184 9
61 185 1
61 186 5
61 187 4
61 188 5
61 189 4
61 190 2
61 191 5
61 192 10
61 193 10
61 194 1
61 195 7
61 196 7
61 197 9
61 198 7
61 199 1
61 200 4
62 1 4
62 2 3
62 3 3
62 4 8
62 5 1
62 6 9
62 7 4
62 8 7
62 9 1
62 10 6
62 11 8
62 12 2
62 13 7
62 14 1
62 15 1
62 16 9
62 17 4
62 18 2
62 19 3
62 20 7
62 21 4
62 22 9
62 23 10
62 24 9
62 25 10
62 26 2
62 27 5
62 28 3
62 29 6
62 30 10
62 31 6
62 32 2
62 33 3
62 34 7
62 35 6
62 36 10
62 37 1
62 38 9
62 39 3
62 40 7
62 41 3
62 42 4
62 43 6
62 44 2
62 45 4
62 46 3
62 47 2
62 48 3
62 49 10
62 50 9
62 51 10
62 52 8
62 53 4
62 54 9
62 55 2
62 56 4
62 57 1
62 58 9
62 59 6
62 60 9
62 61 2
62 63 7
62 64 7
62 65 9
62 66 7
62 67 7
62 68 5
62 69 9
62 70 1
62 71 1
62 72 8
62 73 8
62 74 3
62 75 9
62 76 10
62 77 10
62 78 7
62 79 5
62 80 3
62 81 6
62 82 2
62 83 3
62 84 8
62 85 7
62 86 7
62 87 8
62 88 9
62 89 10
62 90 7
62 91 8
62 92 4
62 93 10
62 94 2
62 95 8
62 96 9
62 97 9
62 98 3
62 99 6
62 100 1
62 101 10
62 102 9
62 103 5
62 104 7
62 105 6
62 106 1
62 107 10
62 108 10
62 109 7
62 110 7
62 111 2
62 112 7
62 113 6
62 114 3
62 115 8
62 116 10
62 117 3
62 118 5
62 119 10
62 120 1
62 121 5
62 122 4
62 123 2
62 124 3
62 125 3
62 126 6
62 127 7
62 128 2
62 129 1
62 130 3
62 131 10
62 132 10
62 133 2
62 134 1
62 135 1
62 136 3
62 137 7
62 138 2
62 139 9
62 140 4
62 141 8
62 142 10
62 143 1
62 144 4
62 145 2
62 146 10
62 147 10
62 148 1
62 149 1
62 150 6
62 151 8
62 152 7
62 153 7
62 154 10
62 155 2
62 156 6
62 157 3
62 158 5
62 159 4
62 160 4
62 161 3
62 162 5
62 163 2
62 164 2
62 165 2
62 166 7
62 167 4
62 168 2
62 169 5
62 170 7
62 171 8
62 172 6
62 173 7
62 174 2
62 175 10
62 176 10
62 177 1
62 178 7
62 179 2
62 180 7
62 181 2
62 182 1
62 183 4
62 184 9
62 185 10
62 186 8
62 187 4
62 188 10
62 189 5
62 190 8
62 191 9
62 192 1
62 193 1
62 194 1
62 195 7
62 196 3
62 197 5
62 198 4
62 199 8
62 200 8
63 1 6
63 2 9
63 3 8
63 4 10
63 5 1
63 6 1
63 7 1
63 8 9
63 9 7
63 10 3
63 11 7
63 12 6
63 13 8
63 14 4
63 15 2
63 16 1
63 17 8
63 18 8
63 19 4
63 20 4
63 21 8
63 22 7
63 23 2
63 24 9
63 25 1
63 26 5
63 27 9
63 28 8
63 29 4
63 30 6
63 31 3
63 32 2
63 33 10
63 34 7
63 35 2
63 36 5
63 37 8
63 38 8
63 39 3
63 40 10
63 41 2
63 42 9
63 43 7
63 44 4
63 45 2
63 46 6
63 47 7
63 48 6
63 49 1
63 50 3
63 51 7
63 52 9
63 53 6
63 54 5
63 55 5
63 56 1
63 57 1
63 58 2
63 59 8
63 60 5
63 61 7
63 62 6
63 64 3
63 65 10
63 66 3
63 67 7
63 68 8
63 69 5
63 70 3
63 71 9
63 72 6
63 73 2
63 74 8
63 75 10
63 76 8
63 77 8
63 78 8
63 79 9
63 80 4
63 81 6
63 82 9
63 83 10
63 84 8
63 85 9
63 86 1
63 87 7
63 88 2
63 89 6
63 90 3
63 91 2
63 92 1
63 93 8
63 94 4
63 95 1
63 96 8
63 97 10
63 98 1
63 99 6
63 100 9
63 101 10
63 102 4
63 103 3
63 104 2
63 105 8
63 106 5
63 107 5
63 108 7
63 109 10
63 110 1
63 111 1
63 112 7
63 113 7
63 114 5
63 115 7
63 116 7
63 117 7
63 118 3
63 119 5
63 120 9
63 121 8
63 122 1
63 123 4
63 124 2
63 125 8
63 126 7
63 127 10
63 128 2
63 129 10
63 130 2
63 131 7
63 132 10
63 133 5
63 134 2
63 135 3
63 136 4
63 137 2
63 138 7
63 139 1
63 140 1
63 141 4
63 142 1
63 143 6
63 144 4
63 145 8
63 146 9
63 147 7
63 148 2
63 149 8
63 150 4
63 151 3
63 152 2
63 153 1
63 154 3
63 155 3
63 156 8
63 157 8
63 158 8
63 159 10
63 160 8
63 161 3
63 162 6
63 163 7
63 164 1
63 165 9
63 166 9
63 167 6
63 168 1
63 169 7
63 170 6
63 171 10
63 172 2
63 173 7
63 174 7
63 175 9
63 176 8
63 177 3
63 178 2
63 179 8
63 180 2
63 181 10
63 182 5
63 183 7
63 184 8
63 185 3
63 186 3
63 187 4
63 188 4
63 189 7
63 190 4
63 191 9
63 192 4
63 193 9
63 194 2
63 195 9
63 196 8
63 197 10
63 198 2
63 199 9
63 200 7
64 1 2
64 2 6
64 3 7
64 4 1
64 5 10
64 6 3
64 7 1
64 8 7
64 9 4
64 10 6
64 11 4
64 12 4
64 13 6
64 14 1
64 15 1
64 16 5
64 17 6
64 18 9
64 19 8
64 20 10
64 21 10
64 22 10
64 23 6
64 24 10
64 25 10
64 26 4
64 27 9
64 28 6
64 29 7
64 30 3
64 31 8
64 32 2
64 33 1
64 34 3
64 35 9
64 36 7
64 37 10
64 38 7
64 39 6
64 40 1
64 41 7
64 42 1
64 43 3
64 44 9
64 45 9
64 46 3
64 47 6
64 48 3
64 49 9
64 50 9
64 51 3
64 52 5
64 53 9
64 54 5
64 55 3
64 56 3
64 57 9
64 58 9
64 59 4
64 60 2
64 61 7
64 62 7
64 63 2
64 65 4
64 66 6
64 67 2
64 68 10
64 69 4
64 70 4
64 71 4
64 72 8
64 73 3
64 74 1
64 75 8
64 76 1
64 77 9
64 78 1
64 79 6
64 80 8
64 81 9
64 82 2
64 83 3
64 84 10
64 85 9
64 86 2
64 87 3
64 88 6
64 89 5
64 90 4
64 91 2
64 92 7
64 93 2
64 94 3
64 95 5
64 96 3
64 97 4
64 98 1
64 99 4
64 100 7
64 101 5
64 102 2
64 103 6
64 104 1
64 105 4
64 106 5
64 107 9
64 108 5
64 109 4
64 110 9
64 111 1
64 112 5
64 113 2
64 114 7
64 115 1
64 116 8
64 117 7
64 118 8
64 119 9
64 120 10
64 121 2
64 122 1
64 123 3
64 124 1
64 125 9
64 126 10
64 127 10
64 128 7
64 129 5
64 130 6
64 131 3
64 132 6
64 133 8
64 134 1
64 135 9
64 136 1
64 137 4
64 138 10
64 139 7
64 140 1
64 141 1
64 142 2
64 143 8
64 144 7
64 145 8
64 146 1
64 147 4
64 148 4
64 149 2
64 150 10
64 151 1
64 152 5
64 153 9
64 154 3
64 155 3
64 156 3
64 157 4
64 158 2
64 159 7
64 160 7
64 161 7
64 162 4
64 163 8
64 164 10
64 165 5
64 166 7
64 167 7
64 168 9
64 169 3
64 170 2
64 171 9
64 172 6
64 173 7
64 174 2
64 175 8
64 176 1
64 177 7
64 178 2
64 179 10
64 180 3
64 181 10
64 182 1
64 183 6
64 184 2
64 185 3
64 186 8
64 187 7
64 188 1
64 189 3
64 190 9
64 191 5
64 192 3
64 193 8
64 194 6
64 195 1
64 196 3
64 197 6
64 198 7
64 199 2
64 200 7
65 1 2
65 2 2
65 3 7
65 4 7
65 5 8
65 6 10
65 7 10
65 8 9
65 9 1
65 10 7
65 11 10
65 12 9
65 13 9
65 14 10
65 15 4
65 16 10
65 17 8
65 18 8
65 19 5
65 20 2
65 21 8
65 22 6
65 23 1
65 24 10
65 25 7
65 26 10
65 27 3
65 28 5
65 29 9
65 30 8
65 31 5
65 32 5
65 33 9
65 34 5
65 35 5
65 36 9
65 37 6
65 38 1
65 39 7
65 40 9
65 41 7
65 42 10
65 43 9
65 44 5
65 45 2
65 46 1
65 47 2
65 48 8
65 49 10
65 50 4
65 51 1
65 52 4
65 53 2
65 54 5
65 55 3
65 56 9
65 57 1
65 58 7
65 59 2
65 60 9
65 61 10
65 62 6
65 63 8
65 64 1
65 66 3
65 67 7
65 68 9
65 69 3
65 70 1
65 71 9
65 72 1
65 73 3
65 74 4
65 75 7
65 76 1
65 77 8
65 78 10
65 79 7
65 80 6
65 81 1
65 82 2
65 83 4
65 84 7
65 85 3
65 86 4
65 87 10
65 88 4
65 89 5
65 90 8
65 91 10
65 92 9
65 93 9
65 94 10
65 95 6
65 96 5
65 97 5
65 98 5
65 99 8
65 100 7
65 101 1
65 102 1
65 103 1
65 104 2
65 105 7
65 106 8
65 107 6
65 108 5
65 109 5
65 110 3
65 111 7
65 112 4
65 113 5
65 114 1
65 115 2
65 116 1
65 117 1
65 118 2
65 119 7
65 120 6
65 121 1
65 122 6
65 123 8
65 124 4
65 125 6
65 126 10
65 127 5
65 128 1
65 129 4
65 130 8
65 131 5
65 132 9
65 133 4
65 134 6
65 135 2
65 136 9
65 137 6
65 138 1
65 139 5
65 140 8
65 141 7
65 142 8
65 143 9
65 144 1
65 145 3
65 146 3
65 147 4
65 148 5
65 149 6
65 150 7
65 151 9
65 152 8
65 153 1
65 154 1
65 155 5
65 156 1
65 157 8
65 158 8
65 159 8
65 160 1
65 161 4
65 162 2
65 163 9
65 164 1
65 165 9
65 166 5
65 167 6
65 168 2
65 169 7
65 170 10
65 171 9
65 172 2
65 173 8
65 174 2
65 175 10
65 176 8
65 177 5
65 178 6
65 179 3
65 180 5
65 181 9
65 182 9
65 183 9
65 184 1
65 185 4
65 186 4
65 187 5
65 188 8
65 189 8
65 190 4
65 191 3
65 192 10
65 193 3
65 194 9
65 195 1
65 196 1
65 197 1
65 198 9
65 199 8
65 200 3
66 1 2
66 2 9
66 3 1
66 4 3
66 5 3
66 6 3
66 7 5
66 8 10
66 9 1
66 10 1
66 11 1
66 12 9
66 13 8
66 14 4
66 15 6
66 16 6
66 17 2
66 18 8
66 19 8
66 20 1
66 21 3
66 22 10
66 23 7
66 24 2
66 25 9
66 26 9
66 27 6
66 28 5
66 29 9
66 30 7
66 31 5
66 32 6
66 33 2
66 34 2
66 35 3
66 36 9
66 37 1
66 38 7
66 39 2
66 40 10
66 41 9
66 42 4
66 43 8
66 44 3
66 45 2
66 46 8
66 47 4
66 48 5
66 49 9
66 50 3
66 51 7
66 52 2
66 53 7
66 54 6
66 55 1
66 56 2
66 57 8
66 58 8
66 59 5
66 60 8
66 61 5
66 62 3
66 63 4
66 64 3
66 65 5
66 67 7
66 68 7
66 69 4
66 70 3
66 71 9
66 72 8
66 73 8
66 74 8
66 75 5
66 76 5
66 77 10
66 78 8
66 79 5
66 80 4
66 81 9
66 82 3
66 83 3
66 84 9
66 85 3
66 86 3
66 87 4
66 88 7
66 89 5
66 90 9
66 91 7
66 92 7
66 93 1
66 94 4
66 95 5
66 96 1
66 97 9
66 98 4
66 99 8
66 100 7
66 101 6
66 102 6
66 103 10
66 104 6
66 105 4
66 106 10
66 107 1
66 108 10
66 109 9
66 110 8
66 111 5
66 112 9
66 113 7
66 114 2
66 115 5
66 116 9
66 117 8
66 118 10
66 119 9
66 120 2
66 121 2
66 122 6
66 123 4
66 124 8
66 125 6
66 126 3
66 127 9
66 128 7
66 129 6
66 130 9
66 131 5
66 132 1
66 133 1
66 134 10
66 135 4
66 136 8
66 137 3
66 138 10
66 139 1
66 140 1
66 141 10
66 142 9
66 143 5
66 144 3
66 145 2
66 146 3
66 147 7
66 148 9
66 149 1
66 150 7
66 151 5
66 152 3
66 153 7
66 154 1
66 155 2
66 156 2
66 157 6
66 158 5
66 159 8
66 160 7
66 161 6
66 162 7
66 163 1
66 164 2
66 165 4
66 166 10
66 167 2
66 168 7
66 169 4
66 170 3
66 171 3
66 172 3
66 173 8
66 174 5
66 175 2
66 176 1
66 177 3
66 178 10
66 179 9
66 180 2
66 181 8
66 182 1
66 183 5
66 184 6
66 185 2
66 186 10
66 187 9
66 188 8
66 189 3
66 190 3
66 191 3
66 192 5
66 193 10
66 194 1
66 195 2
66 196 8
66 197 8
66 198 1
66 199 10
66 200 2
67 1 4
67 2 4
67 3 5
67 4 10
67 5 5
67 6 10
67 7 3
67 8 2
67 9 3
67 10 7
67 11 1
67 12 3
67 13 10
67 14 4
67 15 2
67 16 4
67 17 10
67 18 5
67 19 1
67 20 2
67 21 5
67 22 9
67 23 1
67 24 4
67 25 8
67 26 9
67 27 6
67 28 2
67 29 9
67 30 8
67 31 5
67 32 3
67 33 3
67 34 8
67 35 9
67 36 6
67 37 1
67 38 5
67 39 2
67 40 8
67 41 3
67 42 6
67 43 9
67 44 8
67 45 7
67 46 7
67 47 6
67 48 10
67 49 10
67 50 8
67 51 3
67 52 9
67 53 5
67 54 4
67 55 2
67 56 7
67 57 1
67 58 3
67 59 5
67 60 6
67 61 6
67 62 10
67 63 4
67 64 5
67 65 10
67 66 9
67 68 2
67 69 4
67 70 9
67 71 1
67 72 3
67 73 10
67 74 8
67 75 1
67 76 7
67 77 6
67 78 6
67 79 10
67 80 6
67 81 2
67 82 9
67 83 4
67 84 4
67 85 7
67 86 7
67 87 6
67 88 4
67 89 10
67 90 3
67 91 4
67 92 6
67 93 6
67 94 3
67 95 2
67 96 1
67 97 9
67 98 1
67 99 2
67 100 7
67 101 4
67 102 9
67 103 2
67 104 7
67 105 3
67 106 7
67 107 7
67 108 1
67 109 6
67 110 1
67 111 9
67 112 7
67 113 3
67 114 10
67 115 9
67 116 4
67 117 10
67 118 6
67 119 9
67 120 3
67 121 2
67 122 7
67 123 4
67 124 8
67 125 2
67 126 1
67 127 1
67 128 1
67 129 9
67 130 3
67 131 3
67 132 2
67 133 6
67 134 4
67 135 8
67 136 1
67 137 3
67 138 7
67 139 4
67 140 7
67 141 7
67 142 5
67 143 10
67 144 5
67 145 4
67 146 1
67 147 1
67 148 5
67 149 6
67 150 10
67 151 3
67 152 7
67 153 8
67 154 3
67 155 9
67 156 7
67 157 10
67 158 8
67 159 3
67 160 2
67 161 10
67 162 6
67 163 4
67 164 4
67 165 7
67 166 4
67 167 9
67 168 1
67 169 7
67 170 3
67 171 8
67 172 7
67 173 7
67 174 2
67 175 5
67 176 2
67 177 4
67 178 10
67 179 9
67 180 4
67 181 7
67 182 1
67 183 4
67 184 6
67 185 2
67 186 4
67 187 9
67 188 6
67 189 4
67 190 9
67 191 5
67 192 2
67 193 7
67 194 5
67 195 3
67 196 9
67 197 9
67 198 7
67 199 1
67 200 3
68 1 2
68 2 2
68 3 3
68 4 1
68 5 4
68 6 3
68 7 5
68 8 9
68 9 10
68 10 6
68 11 8
68 12 3
68 13 5
68 14 5
68 15 1
68 16 3
68 17 7
68 18 7
68 19 8
68 20 3
68 21 2
68 22 10
68 23 4
68 24 2
68 25 5
68 26 3
68 27 9
68 28 9
68 29 10
68 30 3
68 31 2
68 32 8
68 33 6
68 34 3
68 35 5
68 36 9
68 37 5
68 38 3
68 39 8
68 40 9
68 41 8
68 42 6
68 43 8
68 44 4
68 45 6
68 46 6
68 47 8
68 48 8
68 49 6
68 50 3
68 51 4
68 52 2
68 53 3
68 54 7
68 55 2
68 56 1
68 57 8
68 58 1
68 59 10
68 60 3
68 61 9
68 62 10
68 63 7
68 64 9
68 65 4
68 66 10
68 67 10
68 69 6
68 70 4
68 71 10
68 72 3
68 73 8
68 74 6
68 75 5
68 76 2
68 77 2
68 78 5
68 79 4
68 80 8
68 81 4
68 82 8
68 83 3
68 84 6
68 85 4
68 86 2
68 87 6
68 88 2
68 89 7
68 90 6
68 91 10
68 92 8
68 93 3
68 94 10
68 95 2
68 96 8
68 97 4
68 98 7
68 99 8
68 100 1
68 101 10
68 102 1
68 103 8
68 104 3
68 105 8
68 106 9
68 107 1
68 108 2
68 109 4
68 110 3
68 111 3
68 112 8
68 113 10
68 114 1
68 115 8
68 116 2
68 117 7
68 118 2
68 119 5
68 120 10
68 121 9
68 122 3
68 123 7
68 124 9
68 125 7
68 126 7
68 127 6
68 128 2
68 129 10
68 130 9
68 131 7
68 132 4
68 133 3
68 134 3
68 135 9
68 136 8
68 137 4
68 138 6
68 139 1
68 140 8
68 141 4
68 142 2
68 143 6
68 144 2
68 145 8
68 146 6
