100 9900
24 56 1
24 57 1
24 58 1
24 59 2
24 60 8
24 61 4
24 62 5
24 63 8
24 64 5
24 65 2
24 66 9
24 67 2
24 68 8
24 69 6
24 70 4
24 71 10
24 72 5
24 73 5
24 74 7
24 75 8
24 76 2
24 77 2
24 78 4
24 79 8
24 80 8
24 81 1
24 82 4
24 83 5
24 84 5
24 85 7
24 86 6
24 87 10
24 88 5
24 89 7
24 90 4
24 91 4
24 92 3
24 93 1
24 94 2
24 95 1
24 96 5
24 97 1
24 98 6
24 99 5
24 100 1
25 1 5
25 2 4
25 3 8
25 4 4
25 5 4
25 6 8
25 7 10
25 8 8
25 9 9
25 10 3
25 11 6
25 12 4
25 13 8
25 14 8
25 15 9
25 16 5
25 17 1
25 18 3
25 19 1
25 20 8
25 21 9
25 22 5
25 23 2
25 24 9
25 26 3
25 27 6
25 28 2
25 29 2
25 30 5
25 31 4
25 32 6
25 33 9
25 34 10
25 35 10
25 36 2
25 37 10
25 38 5
25 39 8
25 40 9
25 41 6
25 42 5
25 43 8
25 44 8
25 45 9
25 46 6
25 47 2
25 48 4
25 49 9
25 50 3
25 51 5
25 52 5
25 53 8
25 54 8
25 55 8
25 56 9
25 57 7
25 58 6
25 59 2
25 60 4
25 61 8
25 62 3
25 63 2
25 64 9
25 65 5
25 66 4
25 67 8
25 68 2
25 69 5
25 70 8
25 71 5
25 72 9
25 73 3
25 74 2
25 75 2
25 76 5
25 77 9
25 78 8
25 79 5
25 80 6
25 81 6
25 82 2
25 83 9
25 84 6
25 85 8
25 86 8
25 87 1
25 88 2
25 89 2
25 90 4
25 91 7
25 92 7
25 93 10
25 94 8
25 95 5
25 96 2
25 97 4
25 98 1
25 99 7
25 100 5
26 1 2
26 2 1
26 3 1
26 4 5
26 5 1
26 6 4
26 7 1
26 8 8
26 9 2
26 10 8
26 11 7
26 12 7
26 13 3
26 14 8
26 15 1
26 16 6
26 17 3
26 18 9
26 19 10
26 20 3
26 21 9
26 22 8
26 23 5
26 24 3
26 25 10
26 27 9
26 28 3
26 29 5
26 30 3
26 31 7
26 32 8
26 33 7
26 34 9
26 35 4
26 36 9
26 37 3
26 38 2
26 39 9
26 40 5
26 41 1
26 42 9
26 43 2
26 44 6
26 45 6
26 46 10
26 47 9
26 48 10
26 49 10
26 50 9
26 51 9
26 52 1
26 53 5
26 54 8
26 55 7
26 56 7
26 57 5
26 58 9
26 59 3
26 60 8
26 61 3
26 62 1
26 63 1
26 64 1
26 65 1
26 66 4
26 67 10
26 68 7
26 69 6
26 70 6
26 71 8
26 72 1
26 73 7
26 74 8
26 75 1
26 76 8
26 77 6
26 78 10
26 79 8
26 80 3
26 81 10
26 82 6
26 83 2
26 84 9
26 85 2
26 86 8
26 87 8
26 88 10
26 89 7
26 90 2
26 91 6
26 92 6
26 93 4
26 94 7
26 95 8
26 96 3
26 97 4
26 98 5
26 99 10
26 100 9
27 1 6
27 2 3
27 3 2
27 4 8
27 5 10
27 6 5
27 7 10
27 8 5
27 9 3
27 10 8
27 11 10
27 12 4
27 13 8
27 14 9
27 15 6
27 16 1
27 17 8
27 18 6
27 19 1
27 20 2
27 21 1
27 22 8
27 23 1
27 24 5
27 25 5
27 26 1
27 28 2
27 29 9
27 30 9
27 31 5
27 32 6
27 33 9
27 34 4
27 35 6
27 36 1
27 37 5
27 38 9
27 39 10
27 40 1
27 41 2
27 42 8
27 43 2
27 44 6
27 45 8
27 46 9
27 47 9
27 48 3
27 49 7
27 50 1
27 51 4
27 52 4
27 53 4
27 54 4
27 55 4
27 56 6
27 57 4
27 58 2
27 59 8
27 60 10
27 61 4
27 62 7
27 63 4
27 64 8
27 65 2
27 66 10
27 67 9
27 68 9
27 69 1
27 70 4
27 71 3
27 72 10
27 73 7
27 74 7
27 75 2
27 76 10
27 77 6
27 78 1
27 79 4
27 80 8
27 81 1
27 82 10
27 83 5
27 84 8
27 85 9
27 86 5
27 87 2
27 88 1
27 89 10
27 90 9
27 91 3
27 92 2
27 93 6
27 94 5
27 95 6
27 96 7
27 97 2
27 98 9
27 99 4
27 100 9
28 1 8
28 2 6
28 3 3
28 4 6
28 5 2
28 6 7
28 7 7
28 8 10
28 9 6
28 10 5
28 11 5
28 12 7
28 13 9
28 14 3
28 15 3
28 16 9
28 17 5
28 18 4
28 19 3
28 20 1
28 21 5
28 22 7
28 23 5
28 24 1
28 25 9
28 26 6
28 27 5
28 29 1
28 30 1
28 31 9
28 32 7
28 33 6
28 34 10
28 35 3
28 36 2
28 37 7
28 38 6
28 39 4
28 40 3
28 41 10
28 42 1
28 43 8
28 44 6
28 45 8
28 46 7
28 47 9
28 48 9
28 49 10
28 50 3
28 51 9
28 52 1
28 53 6
28 54 7
28 55 2
28 56 7
28 57 2
28 58 9
28 59 10
28 60 5
28 61 10
28 62 4
28 63 4
28 64 1
28 65 7
28 66 4
28 67 7
28 68 10
28 69 9
28 70 3
28 71 1
28 72 1
28 73 2
28 74 8
28 75 3
28 76 8
28 77 8
28 78 2
28 79 6
28 80 3
28 81 2
28 82 4
28 83 7
28 84 8
28 85 3
28 86 4
28 87 10
28 88 5
28 89 3
28 90 9
28 91 10
28 92 9
28 93 8
28 94 5
28 95 6
28 96 8
28 97 8
28 98 5
28 99 7
28 100 9
29 1 9
29 2 3
29 3 6
29 4 2
29 5 4
29 6 2
29 7 10
29 8 3
29 9 8
29 10 6
29 11 2
29 12 9
29 13 3
29 14 8
29 15 6
29 16 4
29 17 1
29 18 2
29 19 3
29 20 2
29 21 8
29 22 7
29 23 10
29 24 8
29 25 9
29 26 2
29 27 1
29 28 1
29 30 5
29 31 10
29 32 5
29 33 5
29 34 4
29 35 1
29 36 1
29 37 6
29 38 1
29 39 3
29 40 5
29 41 8
29 42 10
29 43 3
29 44 7
29 45 2
29 46 2
29 47 6
29 48 6
29 49 10
29 50 4
29 51 2
29 52 10
29 53 9
29 54 10
29 55 7
29 56 1
29 57 2
29 58 5
29 59 4
29 60 7
29 61 9
29 62 7
29 63 2
29 64 1
29 65 3
29 66 2
29 67 3
29 68 8
29 69 4
29 70 3
29 71 1
29 72 9
29 73 2
29 74 6
29 75 4
29 76 8
29 77 8
29 78 5
29 79 9
29 80 4
29 81 10
29 82 10
29 83 8
29 84 6
29 85 9
29 86 2
29 87 8
29 88 4
29 89 6
29 90 8
29 91 9
29 92 8
29 93 3
29 94 7
29 95 9
29 96 2
29 97 3
29 98 7
29 99 9
29 100 5
30 1 2
30 2 7
30 3 2
30 4 1
30 5 9
30 6 10
30 7 5
30 8 7
30 9 4
30 10 7
30 11 8
30 12 10
30 13 8
30 14 5
30 15 4
30 16 5
30 17 3
30 18 2
30 19 7
30 20 7
30 21 10
30 22 2
30 23 1
30 24 7
30 25 6
30 26 1
30 27 10
30 28 3
30 29 5
30 31 9
30 32 4
30 33 6
30 34 10
30 35 2
30 36 1
30 37 2
30 38 3
30 39 7
30 40 5
30 41 7
30 42 6
30 43 4
30 44 9
30 45 1
30 46 2
30 47 6
30 48 7
30 49 5
30 50 2
30 51 3
30 52 5
30 53 9
30 54 7
30 55 5
30 56 7
30 57 8
30 58 3
30 59 9
30 60 10
30 61 10
30 62 9
30 63 3
30 64 8
30 65 9
30 66 5
30 67 8
30 68 6
30 69 9
30 70 9
30 71 6
30 72 4
30 73 4
30 74 4
30 75 1
30 76 6
30 77 2
30 78 8
30 79 3
30 80 1
30 81 6
30 82 4
30 83 7
30 84 8
30 85 2
30 86 1
30 87 9
30 88 1
30 89 10
30 90 6
30 91 4
30 92 9
30 93 9
30 94 7
30 95 8
30 96 9
30 97 10
30 98 6
30 99 1
30 100 5
31 1 4
31 2 5
31 3 5
31 4 4
31 5 10
31 6 3
31 7 1
31 8 9
31 9 10
31 10 1
31 11 6
31 12 4
31 13 4
31 14 6
31 15 5
31 16 1
31 17 10
31 18 5
31 19 4
31 20 9
31 21 1
31 22 2
31 23 3
31 24 8
31 25 5
31 26 2
31 27 4
31 28 5
31 29 7
31 30 9
31 32 2
31 33 3
31 34 5
31 35 9
31 36 2
31 37 3
31 38 9
31 39 7
31 40 4
31 41 7
31 42 3
31 43 2
31 44 3
31 45 5
31 46 2
31 47 7
31 48 4
31 49 9
31 50 2
31 51 10
31 52 7
31 53 9
31 54 3
31 55 8
31 56 1
31 57 6
31 58 10
31 59 2
31 60 1
31 61 1
31 62 8
31 63 10
31 64 8
31 65 3
31 66 5
31 67 5
31 68 6
31 69 3
31 70 8
31 71 7
31 72 3
31 73 2
31 74 10
31 75 3
31 76 6
31 77 8
31 78 3
31 79 3
31 80 10
31 81 8
31 82 7
31 83 5
31 84 4
31 85 2
31 86 1
31 87 8
31 88 6
31 89 9
31 90 2
31 91 7
31 92 6
31 93 4
31 94 3
31 95 1
31 96 2
31 97 4
31 98 1
31 99 7
31 100 3
32 1 7
32 2 9
32 3 3
32 4 10
32 5 6
32 6 7
32 7 1
32 8 3
32 9 9
32 10 5
32 11 7
32 12 1
32 13 3
32 14 10
32 15 3
32 16 7
32 17 5
32 18 7
32 19 5
32 20 6
32 21 2
32 22 4
32 23 7
32 24 10
32 25 7
32 26 3
32 27 6
32 28 10
32 29 9
32 30 4
32 31 1
32 33 9
32 34 2
32 35 3
32 36 8
32 37 7
32 38 4
32 39 3
32 40 5
32 41 9
32 42 7
32 43 7
32 44 9
32 45 8
32 46 7
32 47 10
32 48 2
32 49 7
32 50 7
32 51 2
32 52 5
32 53 6
32 54 4
32 55 8
32 56 4
32 57 3
32 58 10
32 59 4
32 60 9
32 61 6
32 62 6
32 63 2
32 64 5
32 65 3
32 66 6
32 67 5
32 68 5
32 69 1
32 70 5
32 71 1
32 72 7
32 73 2
32 74 2
32 75 1
32 76 2
32 77 8
32 78 5
32 79 6
32 80 7
32 81 3
32 82 8
32 83 5
32 84 10
32 85 1
32 86 5
32 87 7
32 88 4
32 89 7
32 90 1
32 91 3
32 92 7
32 93 5
32 94 2
32 95 4
32 96 6
32 97 2
32 98 9
32 99 7
32 100 10
33 1 3
33 2 6
33 3 5
33 4 2
33 5 4
33 6 6
33 7 10
33 8 4
33 9 1
33 10 5
33 11 3
33 12 8
33 13 7
33 14 1
33 15 4
33 16 5
33 17 8
33 18 4
33 19 9
33 20 10
33 21 10
33 22 6
33 23 10
33 24 6
33 25 8
33 26 4
33 27 1
33 28 4
33 29 9
33 30 7
33 31 5
33 32 2
33 34 6
33 35 4
33 36 1
33 37 9
33 38 10
33 39 2
33 40 8
33 41 9
33 42 2
33 43 7
33 44 6
33 45 7
33 46 9
33 47 7
33 48 5
33 49 1
33 50 5
33 51 10
33 52 3
33 53 2
33 54 9
33 55 2
33 56 8
33 57 9
33 58 5
33 59 6
33 60 10
33 61 1
33 62 5
33 63 10
33 64 7
33 65 4
33 66 8
33 67 7
33 68 4
33 69 8
33 70 4
33 71 4
33 72 2
33 73 6
33 74 4
33 75 6
33 76 4
33 77 6
33 78 7
33 79 4
33 80 10
33 81 6
33 82 8
33 83 1
33 84 5
33 85 2
33 86 1
33 87 6
33 88 3
33 89 7
33 90 10
33 91 2
33 92 3
33 93 2
33 94 6
33 95 1
33 96 1
33 97 3
33 98 9
33 99 10
33 100 10
34 1 5
34 2 8
34 3 10
34 4 10
34 5 1
34 6 9
34 7 6
34 8 2
34 9 1
34 10 2
34 11 6
34 12 7
34 13 7
34 14 7
34 15 2
34 16 2
34 17 6
34 18 2
34 19 5
34 20 7
34 21 5
34 22 5
34 23 3
34 24 2
34 25 8
34 26 2
34 27 2
34 28 9
34 29 2
34 30 9
34 31 7
34 32 1
34 33 10
34 35 6
34 36 1
34 37 4
34 38 1
34 39 1
34 40 1
34 41 3
34 42 9
34 43 5
34 44 1
34 45 4
34 46 1
34 47 3
34 48 4
34 49 7
34 50 4
34 51 4
34 52 1
34 53 10
34 54 4
34 55 2
34 56 1
34 57 6
34 58 7
34 59 5
34 60 4
34 61 3
34 62 10
34 63 4
34 64 1
34 65 4
34 66 5
34 67 10
34 68 9
34 69 8
34 70 2
34 71 9
34 72 5
34 73 5
34 74 6
34 75 10
34 76 7
34 77 9
34 78 5
34 79 9
34 80 3
34 81 1
34 82 9
34 83 10
34 84 2
34 85 1
34 86 5
34 87 9
34 88 8
34 89 10
34 90 2
34 91 9
34 92 9
34 93 5
34 94 9
34 95 10
34 96 9
34 97 9
34 98 1
34 99 8
34 100 8
35 1 4
35 2 1
35 3 10
35 4 1
35 5 3
35 6 8
35 7 1
35 8 5
35 9 2
35 10 6
35 11 10
35 12 6
35 13 5
35 14 3
35 15 9
35 16 10
35 17 3
35 18 10
35 19 3
35 20 4
35 21 7
35 22 1
35 23 3
35 24 7
35 25 7
35 26 4
35 27 10
35 28 5
35 29 5
35 30 2
35 31 3
35 32 8
35 33 8
35 34 1
35 36 4
35 37 8
35 38 3
35 39 7
35 40 1
35 41 8
35 42 9
35 43 7
35 44 7
35 45 4
35 46 6
35 47 8
35 48 9
35 49 9
35 50 6
35 51 8
35 52 9
35 53 1
35 54 6
35 55 3
35 56 5
35 57 3
35 58 8
35 59 9
35 60 6
35 61 8
35 62 2
35 63 10
35 64 7
35 65 10
35 66 10
35 67 8
35 68 10
35 69 5
35 70 2
35 71 9
35 72 9
35 73 10
35 74 3
35 75 9
35 76 10
35 77 6
35 78 7
35 79 4
35 80 10
35 81 4
35 82 8
35 83 2
35 84 7
35 85 1
35 86 4
35 87 6
35 88 9
35 89 1
35 90 7
35 91 10
35 92 7
35 93 9
35 94 7
35 95 1
35 96 8
35 97 2
35 98 10
35 99 3
35 100 9
36 1 2
36 2 6
36 3 5
36 4 1
36 5 9
36 6 9
36 7 8
36 8 1
36 9 10
36 10 7
36 11 7
36 12 10
36 13 3
36 14 6
36 15 6
36 16 3
36 17 10
36 18 6
36 19 3
36 20 8
36 21 5
36 22 6
36 23 3
36 24 4
36 25 3
36 26 10
36 27 10
36 28 10
36 29 2
36 30 2
36 31 7
36 32 5
36 33 8
36 34 8
36 35 1
36 37 5
36 38 3
36 39 3
36 40 9
36 41 10
36 42 1
36 43 9
36 44 2
36 45 8
36 46 2
36 47 9
36 48 4
36 49 6
36 50 4
36 51 6
36 52 5
36 53 5
36 54 1
36 55 8
36 56 3
36 57 9
36 58 6
36 59 8
36 60 5
36 61 10
36 62 9
36 63 10
36 64 5
36 65 2
36 66 10
36 67 1
36 68 9
36 69 3
36 70 4
36 71 10
36 72 3
36 73 4
36 74 6
36 75 5
36 76 3
36 77 1
36 78 10
36 79 7
36 80 9
36 81 5
36 82 5
36 83 4
36 84 6
36 85 4
36 86 9
36 87 10
36 88 9
36 89 3
36 90 7
36 91 2
36 92 7
36 93 5
36 94 7
36 95 8
36 96 8
36 97 7
36 98 5
36 99 6
36 100 7
37 1 4
37 2 1
37 3 6
37 4 2
37 5 8
37 6 9
37 7 8
37 8 9
37 9 5
37 10 5
37 11 5
37 12 9
37 13 9
37 14 7
37 15 9
37 16 6
37 17 5
37 18 4
37 19 2
37 20 8
37 21 4
37 22 5
37 23 1
37 24 1
37 25 3
37 26 10
37 27 10
37 28 8
37 29 1
37 30 1
37 31 10
37 32 1
37 33 3
37 34 4
37 35 3
37 36 4
37 38 5
37 39 3
37 40 6
37 41 5
37 42 6
37 43 4
37 44 4
37 45 9
37 46 10
37 47 10
37 48 7
37 49 6
37 50 10
37 51 7
37 52 7
37 53 5
37 54 10
37 55 10
37 56 8
37 57 9
37 58 9
37 59 5
37 60 5
37 61 8
37 62 4
37 63 10
37 64 6
37 65 3
37 66 6
37 67 6
37 68 10
37 69 8
37 70 7
37 71 7
37 72 4
37 73 10
37 74 1
37 75 1
37 76 4
37 77 10
37 78 4
37 79 10
37 80 7
37 81 3
37 82 2
37 83 10
37 84 3
37 85 3
37 86 3
37 87 3
37 88 4
37 89 3
37 90 9
37 91 8
37 92 7
37 93 6
37 94 5
37 95 2
37 96 3
37 97 8
37 98 9
37 99 5
37 100 1
38 1 10
38 2 2
38 3 1
38 4 8
38 5 10
38 6 10
38 7 6
38 8 4
38 9 10
38 10 4
38 11 7
38 12 7
38 13 1
38 14 10
38 15 5
38 16 6
38 17 5
38 18 9
38 19 3
38 20 10
38 21 2
38 22 3
38 23 1
38 24 3
38 25 10
38 26 2
38 27 9
38 28 6
38 29 2
38 30 3
38 31 3
38 32 5
38 33 1
38 34 4
38 35 4
38 36 3
38 37 10
38 39 7
38 40 2
38 41 10
38 42 4
38 43 7
38 44 9
38 45 6
38 46 3
38 47 10
38 48 10
38 49 4
38 50 1
38 51 4
38 52 2
38 53 1
38 54 2
38 55 4
38 56 9
38 57 8
38 58 2
38 59 2
38 60 7
38 61 8
38 62 9
38 63 10
38 64 10
38 65 4
38 66 4
38 67 1
38 68 5
38 69 1
38 70 6
38 71 1
38 72 7
38 73 5
38 74 7
38 75 7
38 76 3
38 77 10
38 78 2
38 79 1
38 80 1
38 81 7
38 82 10
38 83 1
38 84 3
38 85 4
38 86 1
38 87 9
38 88 6
38 89 2
38 90 8
38 91 8
38 92 10
38 93 10
38 94 7
38 95 4
38 96 6
38 97 6
38 98 9
38 99 7
38 100 6
39 1 4
39 2 9
39 3 9
39 4 3
39 5 9
39 6 8
39 7 1
39 8 9
39 9 6
39 10 6
39 11 3
39 12 1
39 13 5
39 14 1
39 15 7
39 16 9
39 17 4
39 18 5
39 19 4
39 20 2
39 21 10
39 22 9
39 23 8
39 24 9
39 25 5
39 26 6
39 27 8
39 28 6
39 29 5
39 30 9
39 31 5
39 32 4
39 33 3
39 34 4
39 35 3
39 36 2
39 37 1
39 38 2
39 40 9
39 41 5
39 42 1
39 43 8
39 44 2
39 45 4
39 46 8
39 47 3
39 48 2
39 49 1
39 50 2
39 51 2
39 52 7
39 53 1
39 54 1
39 55 7
39 56 5
39 57 2
39 58 3
39 59 7
39 60 1
39 61 3
39 62 9
39 63 5
39 64 9
39 65 6
39 66 2
39 67 5
39 68 1
39 69 6
39 70 3
39 71 8
39 72 3
39 73 8
39 74 8
39 75 4
39 76 1
39 77 10
39 78 10
39 79 9
39 80 7
39 81 9
39 82 10
39 83 7
39 84 9
39 85 4
39 86 1
39 87 3
39 88 3
39 89 9
39 90 1
39 91 10
39 92 1
39 93 7
39 94 10
39 95 10
39 96 8
39 97 1
39 98 7
39 99 3
39 100 10
40 1 6
40 2 3
40 3 9
40 4 3
40 5 1
40 6 8
40 7 5
40 8 4
40 9 4
40 10 1
40 11 9
40 12 9
40 13 1
40 14 3
40 15 2
40 16 4
40 17 9
40 18 6
40 19 6
40 20 2
40 21 7
40 22 3
40 23 7
40 24 8
40 25 2
40 26 4
40 27 9
40 28 5
40 29 5
40 30 9
40 31 7
40 32 1
40 33 5
40 34 5
40 35 1
40 36 3
40 37 7
40 38 2
40 39 3
40 41 6
40 42 8
40 43 5
40 44 4
40 45 3
40 46 1
40 47 1
40 48 6
40 49 4
40 50 6
40 51 6
40 52 10
40 53 1
40 54 9
40 55 2
40 56 2
40 57 1
40 58 6
40 59 2
40 60 7
40 61 10
40 62 5
40 63 7
40 64 9
40 65 10
40 66 7
40 67 5
40 68 3
40 69 1
40 70 2
40 71 9
40 72 6
40 73 7
40 74 3
40 75 6
40 76 9
40 77 8
40 78 2
40 79 7
40 80 4
40 81 2
40 82 10
40 83 1
40 84 6
40 85 7
40 86 10
40 87 10
40 88 7
40 89 1
40 90 1
40 91 6
40 92 1
40 93 6
40 94 6
40 95 5
40 96 1
40 97 5
40 98 10
40 99 3
40 100 10
41 1 9
41 2 9
41 3 4
41 4 7
41 5 9
41 6 3
41 7 6
41 8 7
41 9 1
41 10 4
41 11 1
41 12 5
41 13 3
41 14 1
41 15 3
41 16 2
41 17 2
41 18 3
41 19 6
41 20 5
41 21 6
41 22 4
41 23 1
41 24 3
41 25 4
41 26 10
41 27 3
41 28 5
41 29 3
41 30 8
41 31 9
41 32 6
41 33 9
41 34 9
41 35 2
41 36 2
41 37 3
41 38 2
41 39 10
41 40 5
41 42 5
41 43 7
41 44 8
41 45 6
41 46 7
41 47 6
41 48 2
41 49 5
41 50 1
41 51 4
41 52 3
41 53 4
41 54 10
41 55 6
41 56 7
41 57 2
41 58 8
41 59 4
41 60 6
41 61 7
41 62 8
41 63 7
41 64 5
41 65 6
41 66 1
41 67 2
41 68 6
41 69 3
41 70 5
41 71 8
41 72 6
41 73 1
41 74 2
41 75 8
41 76 3
41 77 1
41 78 8
41 79 9
41 80 8
41 81 1
41 82 3
41 83 3
41 84 8
41 85 8
41 86 6
41 87 3
41 88 6
41 89 3
41 90 2
41 91 4
41 92 8
41 93 6
41 94 2
41 95 8
41 96 3
41 97 4
41 98 8
41 99 7
41 100 1
42 1 10
42 2 2
42 3 9
42 4 1
42 5 2
42 6 10
42 7 10
42 8 3
42 9 3
42 10 4
42 11 4
42 12 7
42 13 8
42 14 6
42 15 3
42 16 1
42 17 7
42 18 2
42 19 10
42 20 1
42 21 6
42 22 9
42 23 9
42 24 9
42 25 2
42 26 10
42 27 9
42 28 4
42 29 1
42 30 10
42 31 3
42 32 5
42 33 9
42 34 3
42 35 2
42 36 7
42 37 5
42 38 5
42 39 4
42 40 9
42 41 10
42 43 10
42 44 7
42 45 6
42 46 1
42 47 6
42 48 1
42 49 2
42 50 3
42 51 8
42 52 2
42 53 8
42 54 6
42 55 9
42 56 8
42 57 6
42 58 9
42 59 6
42 60 2
42 61 2
42 62 3
42 63 4
42 64 9
42 65 5
42 66 10
42 67 4
42 68 6
42 69 5
42 70 1
42 71 7
42 72 9
42 73 8
42 74 6
42 75 9
42 76 10
42 77 8
42 78 8
42 79 2
42 80 4
42 81 2
42 82 7
42 83 9
42 84 10
42 85 10
42 86 9
42 87 3
42 88 2
42 89 7
42 90 9
42 91 2
42 92 2
42 93 10
42 94 10
42 95 7
42 96 1
42 97 9
42 98 4
42 99 7
42 100 3
43 1 1
43 2 1
43 3 8
43 4 3
43 5 3
43 6 8
43 7 1
43 8 4
43 9 9
43 10 3
43 11 3
43 12 9
43 13 8
43 14 4
43 15 10
43 16 8
43 17 6
43 18 7
43 19 8
43 20 6
43 21 9
43 22 7
43 23 10
43 24 1
43 25 2
43 26 1
43 27 9
43 28 5
43 29 4
43 30 1
43 31 4
43 32 1
43 33 9
43 34 8
43 35 1
43 36 2
43 37 1
43 38 10
43 39 2
43 40 8
43 41 6
43 42 5
43 44 8
43 45 10
43 46 4
43 47 6
43 48 3
43 49 2
43 50 6
43 51 7
43 52 10
43 53 6
43 54 8
43 55 1
43 56 10
43 57 10
43 58 7
43 59 2
43 60 6
43 61 2
43 62 8
43 63 4
43 64 8
43 65 6
43 66 9
43 67 1
43 68 3
43 69 9
43 70 1
43 71 9
43 72 9
43 73 10
43 74 3
43 75 7
43 76 7
43 77 10
43 78 8
43 79 3
43 80 4
43 81 10
43 82 10
43 83 8
43 84 10
43 85 9
43 86 3
43 87 7
43 88 4
43 89 9
43 90 5
43 91 4
43 92 1
43 93 7
43 94 8
43 95 6
43 96 2
43 97 6
43 98 9
43 99 4
43 100 2
44 1 1
44 2 6
44 3 2
44 4 9
44 5 3
44 6 4
44 7 7
44 8 8
44 9 3
44 10 5
44 11 9
44 12 1
44 13 9
44 14 8
44 15 4
44 16 10
44 17 1
44 18 10
44 19 1
44 20 3
44 21 4
44 22 9
44 23 5
44 24 5
44 25 1
44 26 7
44 27 2
44 28 4
44 29 10
44 30 1
44 31 8
44 32 8
44 33 5
44 34 5
44 35 1
44 36 2
44 37 2
44 38 7
44 39 1
44 40 2
44 41 8
44 42 10
44 43 5
44 45 3
44 46 5
44 47 8
44 48 9
44 49 5
44 50 9
44 51 6
44 52 1
44 53 1
44 54 1
44 55 4
44 56 1
44 57 6
44 58 7
44 59 6
44 60 6
44 61 8
44 62 8
44 63 5
44 64 8
44 65 2
44 66 2
44 67 6
44 68 8
44 69 6
44 70 4
44 71 7
44 72 7
44 73 10
44 74 10
44 75 6
44 76 9
44 77 1
44 78 8
44 79 2
44 80 1
44 81 10
44 82 8
44 83 2
44 84 7
44 85 4
44 86 6
44 87 2
44 88 9
44 89 9
44 90 5
44 91 8
44 92 1
44 93 3
44 94 1
44 95 3
44 96 4
44 97 7
44 98 4
44 99 10
44 100 10
45 1 3
45 2 3
45 3 8
45 4 4
45 5 8
45 6 3
45 7 9
45 8 8
45 9 9
45 10 1
45 11 4
45 12 3
45 13 3
45 14 8
45 15 5
45 16 7
45 17 9
45 18 6
45 19 9
45 20 7
45 21 1
45 22 6
45 23 10
45 24 1
45 25 3
45 26 7
45 27 3
45 28 5
45 29 2
45 30 2
45 31 9
45 32 1
45 33 8
45 34 1
45 35 1
45 36 3
45 37 6
45 38 7
45 39 4
45 40 10
45 41 3
45 42 8
45 43 6
45 44 6
45 46 6
45 47 2
45 48 8
45 49 6
45 50 2
45 51 6
45 52 1
45 53 2
45 54 6
45 55 3
45 56 5
45 57 4
45 58 10
45 59 8
45 60 1
45 61 4
45 62 1
45 63 5
45 64 6
45 65 7
45 66 8
45 67 2
45 68 6
45 69 6
45 70 5
45 71 6
45 72 1
45 73 3
45 74 6
45 75 1
45 76 4
45 77 10
45 78 4
45 79 5
45 80 2
45 81 10
45 82 5
45 83 2
45 84 4
45 85 6
45 86 8
45 87 10
45 88 4
45 89 8
45 90 5
45 91 5
45 92 1
45 93 8
45 94 2
45 95 3
45 96 3
45 97 10
45 98 9
45 99 3
45 100 9
46 1 3
46 2 4
46 3 10
46 4 9
46 5 10
46 6 7
46 7 3
46 8 1
46 9 3
46 10 10
46 11 8
46 12 4
46 13 9
46 14 4
46 15 7
46 16 8
46 17 8
46 18 10
46 19 10
46 20 2
46 21 10
46 22 1
46 23 10
46 24 4
46 25 4
46 26 4
46 27 1
46 28 3
46 29 10
46 30 1
46 31 2
46 32 3
46 33 5
46 34 4
46 35 5
46 36 10
46 37 6
46 38 9
46 39 4
46 40 2
46 41 3
46 42 2
46 43 5
46 44 5
46 45 6
46 47 3
46 48 8
46 49 1
46 50 9
46 51 3
46 52 2
46 53 10
46 54 8
46 55 2
46 56 1
46 57 3
46 58 1
46 59 10
46 60 5
46 61 2
46 62 3
46 63 1
46 64 5
46 65 8
46 66 4
46 67 3
46 68 3
46 69 7
46 70 3
46 71 5
46 72 2
46 73 9
46 74 3
46 75 3
46 76 6
46 77 10
46 78 3
46 79 4
46 80 4
46 81 7
46 82 5
46 83 7
46 84 10
46 85 5
46 86 5
46 87 10
46 88 6
46 89 8
46 90 10
46 91 4
46 92 10
46 93 4
46 94 2
46 95 9
46 96 9
46 97 1
46 98 5
46 99 3
46 100 6
47 1 7
47 2 10
47 3 2
47 4 10
47 5 7
47 6 10
47 7 8
47 8 3
47 9 1
47 10 9
47 11 7
47 12 3
47 13 10
47 14 9
47 15 9
47 16 1
47 17 10
47 18 5
47 19 2
47 20 1
47 21 4
47 22 7
47 23 6
47 24 3
47 25 8
47 26 3
47 27 1
47 28 8
47 29 2
47 30 1
47 31 7
47 32 10
47 33 9
47 34 1
47 35 2
47 36 8
47 37 2
47 38 2
47 39 3
47 40 3
47 41 7
47 42 1
47 43 2
47 44 7
47 45 3
47 46 4
47 48 9
47 49 2
47 50 8
47 51 4
47 52 10
47 53 5
47 54 7
47 55 1
47 56 9
47 57 6
47 58 5
47 59 2
47 60 8
47 61 4
47 62 7
47 63 6
47 64 4
47 65 7
47 66 6
47 67 3
47 68 8
47 69 10
47 70 2
47 71 7
47 72 2
47 73 6
47 74 6
47 75 9
47 76 1
47 77 5
47 78 5
47 79 5
47 80 7
47 81 9
47 82 7
47 83 5
47 84 5
47 85 7
47 86 5
47 87 5
47 88 2
47 89 9
47 90 6
47 91 1
47 92 5
47 93 6
47 94 8
47 95 1
47 96 8
47 97 5
47 98 3
47 99 8
47 100 2
48 1 4
48 2 8
48 3 4
48 4 4
48 5 2
48 6 3
48 7 9
48 8 4
48 9 3
48 10 2
